Index,TrainVideoCount,KnowledgeGraphId,Name,WikiUrl,Vertical1,Vertical2,Vertical3,WikiDescription
1372,741,/m/022hnr,Volvo Cars,https://en.wikipedia.org/wiki/Volvo_Cars,Autos & Vehicles,,,"Volvo Car Corporation is a Swedish automobile manufacturer established in 1927 and headquartered in Gothenburg, Sweden, where it operates out of the VAK building. It is a wholly owned subsidiary of Zhejiang Geely Holding Group of China. Volvo Car Corporation was originally founded as a subsidiary of the ball bearing maker SKF. When Volvo AB was introduced on the Swedish stock exchange in 1935, SKF sold most of the shares in the company. Volvo Cars was owned by AB Volvo until 1999, when it was acquired by the Ford Motor Company as part of its Premier Automotive Group. Geely Holding Group then acquired Volvo Cars from Ford in 2010. Volvo Cars manufactures and markets sport utility vehicles, station wagons, sedans, compact executive sedans, and coupes. With approximately 2,300 local dealers from around 100 national sales companies worldwide, Volvo Cars' largest markets are the United States, Sweden, China and Belgium. Volvo Cars sold 503,127 cars in 2015, the first time it has sold more than half a million cars in its 89-year history. Volvo reported strong sales from all three core global regions."
1367,740,/m/0bcj4x,Reborn doll,https://en.wikipedia.org/wiki/Reborn_doll,Arts & Entertainment,Shopping,,"A reborn doll is a manufactured skin doll that has been transformed by a reborn artist to resemble a human infant with as much realism as possible. The process of creating a reborn doll is referred to as reborning and the doll artists are referred to as reborners. Reborn dolls are also known as Lifelike dolls or a reborn baby doll The hobby of creating reborn baby dolls began around 1939 when doll enthusiasts wanted more realistic dolls. Since then, an industry surrounding reborn dolls has emerged. Reborn dolls are primarily purchased on the internet but are available at fairs. Depending on craftsmanship, they range in price from hundreds to thousands of dollars. The International Reborn Doll Artists group was created to educate artists in the art form of reborn doll making. Any artist can join the association, however certain ethical guidelines must be upheld by members. Reborning involves numerous time consuming steps. The most basic form of the process involves taking a vinyl doll, adding multiple hand painted layers of paint, and adding other physical features to the doll."
1400,739,/m/01tprb,Hula hoop,https://en.wikipedia.org/wiki/Hula_hoop,Shopping,,,"A hula hoop is a toy hoop that is twirled around the waist, limbs or neck. The underwriting hula hoop was invented in 1958 by Arthur K. ""Spud"" Melin and Richard Knerr, but children and adults around the world have played with hoops, twirling, rolling and throwing them throughout history. Hula hoops for children generally measure approximately 71 centimetres in diameter, and those for adults around 1.02 metres. Traditional materials for hoops include willow, rattan, grapevines and stiff grasses. Today, they are usually made of plastic tubing."
1382,739,/m/01_tv0,Honda Accord,https://en.wikipedia.org/wiki/Honda_Accord,Autos & Vehicles,,,"The Honda Accord /əˈkɔːrd/ is a series of automobiles manufactured by Honda since 1976, best known for its four-door sedan variant, which has been one of the best-selling cars in the United States since 1989. The Accord nameplate has been applied to a variety of vehicles worldwide, including coupes, wagons, hatchbacks and a crossover. In 1982, the Accord became the first car from a Japanese manufacturer to be produced in the United States when production commenced in Marysville, Ohio at Honda's Marysville Auto Plant. The Accord has achieved considerable success, especially in the United States, where it was the best-selling Japanese car for fifteen years, topping its class in sales in 1991 and 2001, with around ten million vehicles sold. Numerous road tests, past and present, rate the Accord as one of the world's most reliable vehicles. The Accord has been on the Car and Driver 10Best list a record 30 times. Since initiation, Honda has offered several different car body styles and versions of the Accord, and often vehicles marketed under the Accord nameplate concurrently in different regions differ quite substantially."
1375,738,/m/023s_v,USB flash drive,https://en.wikipedia.org/wiki/USB_flash_drive,Computers & Electronics,,,"A USB flash drive, also variously known as a USB drive, USB stick, thumb drive, pen drive, jump drive, flash-disk, or USB memory, is a data storage device that includes flash memory with an integrated USB interface. USB flash drives are typically removable and rewritable, and physically much smaller than an optical disc. Most weigh less than 30 grams. Since first appearing on the market in late 2000, as with virtually all computer memory devices, storage capacities have risen while prices have dropped. As of March 2016, flash drives with anywhere from 8 to 256 GB are frequently sold, and less frequently 512 GB and 1 TB units. Storage capacities as large as 2 TB are planned, with steady improvements in size and price per capacity expected. Some allow up to 100,000 write/erase cycles, depending on the exact type of memory chip used, and have a 10-year shelf storage time. USB flash drives are often used for the same purposes for which floppy disks or CDs were once used, i.e., for storage, data back-up and transfer of computer files. They are smaller, faster, have thousands of times more capacity, and are more durable and reliable because they have no moving parts."
1392,737,/m/0hsrd,Sailing ship,https://en.wikipedia.org/wiki/Sailing_ship,Hobbies & Leisure,,,"A modern sailing ship or sailship is any large wind-powered vessel. Traditionally a sailing ship is a sailing vessel that carries three or more masts with square sails on each. Large sailing vessels that are not ship-rigged may be more precisely referred to by their sail rig, such as schooner, barque, brig, barkentine, brigantine or sloop."
1380,737,/m/06fn44,Serve (tennis),https://en.wikipedia.org/wiki/Serve_(tennis),Sports,,,"A serve in tennis is a shot to start a point. A player will hit the ball with a racquet so it will fall into the diagonally opposite service box without being stopped by the net. Normally players begin a serve by tossing the ball into the air and hitting it. The ball can only touch the net on a return and will be considered good if it falls on the opposite side. If the ball contacts the net on the serve but then proceeds to the proper service box, it is called a let; this is not a legal serve in the major tours although it is also not a fault. Players typically serve overhead, but serving underhand, although rare, is allowed. The serve is the only shot a player can take their time to set up instead of having to react to an opponent's shot. The serve is one of the more difficult shots for a novice, but once mastered it can be a considerable advantage. Advanced players can hit the serve in many different ways and often use it as an offensive weapon to gain an advantage in the point or to win it outright. Because of this, players above beginner level are expected to win most of their service games, and the ability to break an opponent's serve plays a crucial role in a match."
1371,736,/m/012x34,Jaguar Cars,https://en.wikipedia.org/wiki/Jaguar_Cars,Autos & Vehicles,,,"Jaguar is the luxury vehicle brand of Jaguar Land Rover, a British multinational car manufacturer with its headquarters in Whitley, Coventry, England, owned by the Indian company Tata Motors since 2008. Jaguar's business was founded as the Swallow Sidecar Company in 1922, originally making motorcycle sidecars before developing bodies for passenger cars. Under the ownership of S. S. Cars Limited the business extended to complete cars made in association with Standard Motor Co many bearing Jaguar as a model name. The company's name was changed from S. S. Cars to Jaguar Cars in 1945. A merger with the British Motor Corporation followed in 1966, the resulting enlarged company now being renamed as British Motor Holdings, which in 1968 merged with Leyland Motor Corporation and became British Leyland, itself to be nationalised in 1975. Jaguar was de-merged from British Leyland and was listed on the London Stock Exchange in 1984, becoming a constituent of the FTSE 100 Index until it was acquired by Ford in 1990. Jaguar has, in recent years, manufactured cars for the British Prime Minister, the most recent delivery being an XJ in May 2010."
1393,735,/m/0162j4,Rafting,https://en.wikipedia.org/wiki/Rafting,Hobbies & Leisure,,,"Rafting and white water rafting are recreational outdoor activities which use an inflatable raft to navigate a river or other body of water. This is often done on whitewater or different degrees of rough water, and generally represents a new and challenging environment for participants. Dealing with risk and the need for teamwork is often a part of the experience. The development of this activity as a leisure sport has become popular since the mid-1970s, evolving from individuals paddling 10 feet rafts with double-bladed paddles to multi-person rafts propelled by single-bladed paddles and steered by a tour guide at the stern. It is considered an extreme sport, and can be fatal. The International Rafting Federation, often referred to as the IRF, is the worldwide body which oversees all aspects of the sport."
1389,734,/m/01h6g_,Campsite,https://en.wikipedia.org/wiki/Campsite,Hobbies & Leisure,,,"A campsite or camping pitch is a place used for overnight stay in the outdoors. In UK English a campsite is an area, usually divided into a number of pitches, where people can camp overnight using tents or camper vans or caravans; this UK English use of the word is synonymous with the US English expression campground. In American English the term campsite generally means an area where an individual, family, group, or military unit can pitch a tent or park a camper; a campground may contain many campsites. There are two types of campsites: an impromptu area a dedicated area with improvements and various facilities."
1353,734,/m/0gy7v,Guinea pig,https://en.wikipedia.org/wiki/Guinea_pig,Pets & Animals,,,"The guinea pig, cavy or domestic guinea pig, or cuy for livestock breeds, is a species of rodent belonging to the family Caviidae and the genus Cavia. Despite their common name, these animals are not in the pig family Suidae, nor do they come from Guinea. They originated in the Andes, and earlier studies based on biochemistry and hybridization suggest they are domesticated descendants of a closely related species of cavy such as Cavia aperea, C. fulgida, or C. tschudii and, therefore, do not exist naturally in the wild. Recent studies applying molecular markers, in addition to studying the skull and skeletal morphology of current and mummified animals, revealed that the ancestor is most likely Cavia tschudii. The domestic guinea pig plays an important role in the folk culture of many Indigenous South American groups, especially as a food source, but also in folk medicine and in community religious ceremonies. Since the 1960s, efforts have been made to increase consumption of the animal outside South America. In Western societies, the domestic guinea pig has enjoyed widespread popularity as a household pet since its introduction by European traders in the 16th century."
1387,731,/m/027cfwk,Standup paddleboarding,https://en.wikipedia.org/wiki/Standup_paddleboarding,Hobbies & Leisure,Sports,,"Stand up paddle surfing and stand up paddle boarding are offshoots of surfing that originated in Hawaii. Unlike traditional surfing where the rider sits until a wave comes, stand up paddle boarders stand on their boards and use a paddle to propel themselves through the water. The sport was documented in a 2013 report that identified it as the outdoor sporting activity with the most first-time participants in the United States that year. Variations include flat water paddling for outdoor recreation, fitness, or sightseeing, racing on lakes, large rivers and canals, surfing on ocean waves, paddling in river rapids, Paddle board yoga and even fishing. Stand up paddlers wear a variety of wet suits and other clothing, depending on water and air temperature since most of their time is spent standing on the board. A related, traditional sport, paddleboarding, is done kneeling on a board and paddling with the hands, similar to a butterfly swimming stroke. The term ""paddleboarding"" is sometimes incorrectly used to refer to stand up paddle surfing."
1374,730,/m/0h545,Homer Simpson,https://en.wikipedia.org/wiki/Homer_Simpson,Arts & Entertainment,,,"Homer Jay Simpson is a fictional character and the main protagonist of the American animated television series The Simpsons as the patriarch of the eponymous family. He is voiced by Dan Castellaneta and first appeared on television, along with the rest of his family, in The Tracey Ullman Show short ""Good Night"" on April 19, 1987. Homer was created and designed by cartoonist Matt Groening while he was waiting in the lobby of James L. Brooks' office. Groening had been called to pitch a series of shorts based on his comic strip Life in Hell but instead decided to create a new set of characters. He named the character after his father, Homer Groening. After appearing for three seasons on The Tracey Ullman Show, the Simpson family got their own series on Fox that debuted December 17, 1989. Homer and his wife Marge have three children: Bart, Lisa, and Maggie. As the family's provider, he works at the Springfield Nuclear Power Plant as a power plant operator."
1379,729,/m/0b6w2z,Buttercream,https://en.wikipedia.org/wiki/Buttercream,Food & Drink,,,"Buttercream is a type of icing or filling used inside cakes, as a coating, and as decoration. In its simplest form, it is made by creaming butter with powdered sugar, although other fats can be used, such as margarine or lard. Colorings and flavorings are often added, such as chocolate, fruit purees, and various extracts. Buttercream is a common topping for cupcakes, sponge cakes, butter cakes, and other desserts. Whether buttercream with no butter or a butter equivalent can rightly be called buttercream is debated among bakers, pastry chefs, and cake decorators."
1381,728,/m/06zk0jm,Ferrari 458,https://en.wikipedia.org/wiki/Ferrari_458,Autos & Vehicles,,,"The Ferrari 458 Italia is a mid-engined sports car produced by the Italian sports car manufacturer Ferrari. The 458 replaced the Ferrari F430, and was first officially unveiled at the 2009 Frankfurt Motor Show. It is replaced by the Ferrari 488, which was unveiled at the Geneva Motor Show 2015."
1359,728,/m/0x44,Armour,https://en.wikipedia.org/wiki/Armour,Law & Government,,,"An armour is a protective covering that is used to prevent damage from being inflicted to an object, individual, or vehicle by direct contact weapons or projectiles, usually during combat, or from damage caused by a potentially dangerous environment or action. Personal armour is used to protect soldiers and war animals. Vehicle armour is used on warships and armoured fighting vehicles. A second use of the term armour describes armoured forces, armoured weapons, and their role in combat. After the evolution of armoured warfare, mechanised infantry and their weapons came to be referred to collectively as ""armour""."
1360,727,/m/04rmv,Mouse,https://en.wikipedia.org/wiki/Mouse,Pets & Animals,,,"A mouse is a small rodent characteristically having a pointed snout, small rounded ears, a body-length scaly tail and a high breeding rate. The best known mouse species is the common house mouse. It is also a popular pet. In some places, certain kinds of field mice are locally common. They are known to invade homes for food and shelter. Domestic mice sold as pets often differ substantially in size from the common house mouse. This is attributable both to breeding and to different conditions in the wild. The most well known strain, the white lab mouse, has more uniform traits that are appropriate to its use in research. The American white-footed mouse and the deer mouse, as well as other common species of mouse-like rodents around the world, also sometimes live in houses. These, however, are in other genera. Cats, wild dogs, foxes, birds of prey, snakes and even certain kinds of arthropods have been known to prey heavily upon mice. Nevertheless, because of its remarkable adaptability to almost any environment, the mouse is one of the most successful mammalian genera living on Earth today."
1396,727,/m/06f41,Rowing (sport),https://en.wikipedia.org/wiki/Rowing_(sport),Hobbies & Leisure,,,"Rowing, often referred to as crew in the United States, is a sport with origins back to Ancient Egyptian times. It is based on propelling a boat on water using oars. By pushing against the water with an oar, a force is generated to move the boat. The sport can be either recreational, where the focus is on learning the technique of rowing, or competitive, where athletes race against each other in boats. There are a number of different boat classes in which athletes compete, ranging from an individual shell to an eight-person shell with coxswain. Modern rowing as a competitive sport can be traced to the early 10th century when races were held between professional watermen on the River Thames in London, United Kingdom. Often prizes were offered by the London Guilds and Livery Companies. Amateur competition began towards the end of the 18th century with the arrival of ""boat clubs"" at the British public schools of Eton College and Westminster School. Similarly, clubs were formed at the University of Oxford, with a race held between Brasenose College and Jesus College in 1815. At the University of Cambridge the first recorded races were in 1827."
1399,726,/m/04dvgq,BMW M5,https://en.wikipedia.org/wiki/BMW_M5,Autos & Vehicles,,,"The BMW M5 is a Sport sedan version of the 5 Series executive car built by the Motorsport division of BMW. Beginning production in 1986, the first incarnation of the M5 was hand-built utilizing the 535i chassis and a modified BMW M1 engine, making it the fastest production sedan at the time of its introduction. Versions of the M5 have been built from subsequent generations of the 5-Series platform."
1365,725,/m/02k5x1,Rubber band,https://en.wikipedia.org/wiki/Rubber_band,Hobbies & Leisure,,,"A rubber band, also known as an elastic band, laggy band, gum band, or elastic, is usually ring shaped and commonly used to hold multiple objects together. The rubber band was patented in England on March 17, 1845, by Stephen Perry. Mesoamericans were using natural rubber products by 1600 B.C.; they mixed latex with other materials to get desired properties. In 1839, Charles Goodyear developed vulcanization which is used to make rubber today. Most rubber bands are manufactured out of natural rubber. Rubber bands come in a variety of sizes."
1424,724,/m/020yd1,Medal,https://en.wikipedia.org/wiki/Medal,Hobbies & Leisure,,,"A medal or medallion is, strictly speaking, a small, flat, and round piece of metal that has been sculpted, molded, cast, struck, stamped, or some way marked with an insignia, portrait, or other artistic rendering. A medal may be awarded to a person or organization as a form of recognition for sporting, military, scientific, academic, or various other achievements. Military awards and decorations are more precise terms for certain types of state decoration. Medals may also be created for sale to commemorate particular individuals or events, or as works of artistic expression in their own right. In the past, medals commissioned for an individual, typically with their portrait, were often used as a form of diplomatic or personal gift, with no sense of being an award for the conduct of the recipient. An artist who creates medals or medallions is called a ""medallist"" or ""medalist"". There are also devotional medals which may be worn for religious reasons. Medals have long been popular collectible items either as a variety of exonumia or of militaria."
1373,723,/m/09zf31,Jeep Cherokee (SJ),https://en.wikipedia.org/wiki/Jeep_Cherokee_(SJ),Autos & Vehicles,,,The SJ series Jeep Cherokee is a full-size SUV that was produced from 1974 through 1983 by Jeep. It was based on the Wagoneer that was originally designed by Brooks Stevens in 1963.
1411,719,/m/02czv8,Birthday cake,https://en.wikipedia.org/wiki/Birthday_cake,Food & Drink,Hobbies & Leisure,,"The birthday cake has been an integral part of the birthday celebrations in western European countries since the middle of the 19th century, which extended to Western culture. Certain rites and traditions, such as singing of birthday songs, associated with birthday cakes are common to many Western cultures. The Western tradition of adding lit candles to the top of a birthday cake originates in 18th-century Germany. However, the intertwining of cakes and birthday celebrations stretches back to the ancient Romans. The development of the birthday cake has followed the development of culinary and confectionery advancement. While throughout most of Western history, these elaborate cakes in general were the privilege of the wealthy, birthday cakes are nowadays common to most Western birthday celebrations. Around the world many variations of the birthday cake, or rather the birthday pastry and sweets, exist. There is no universal rule about the shape and color of a birthday cake – in recent years for example cakes take the form of animals or have high-quality drawings on them in order to fit the party theme."
1401,719,/m/0gfk5,Pinball,https://en.wikipedia.org/wiki/Pinball,Games,,,"Pinball is a type of arcade game, in which points are scored by a player manipulating one or more steel balls on a play field inside a glass-covered cabinet called a pinball machine. The primary objective of the game is to score as many points as possible. Many modern pinball machines include a story line where the player must complete certain objectives in a certain fashion to complete the story, usually earning high scores for different methods of completing the game. Points are earned when the ball strikes different targets on the play field. A drain is situated at the bottom of the play field, partially protected by player-controlled plastic bats called flippers. A game ends after all the balls fall into the drain a certain number of times. Secondary objectives are to maximize the time spent playing and to earn bonus games."
1397,718,/m/046fv7,Jeep Grand Cherokee,https://en.wikipedia.org/wiki/Jeep_Grand_Cherokee,Autos & Vehicles,,,"The Jeep Grand Cherokee is a mid-size luxury SUV produced by the American manufacturer Jeep. While some other SUVs were manufactured with body-on-frame construction, the Jeep Grand Cherokee has always used a unibody chassis."
1395,718,/m/0c4ykp,Belle (Disney),https://en.wikipedia.org/wiki/Belle_(Disney),Arts & Entertainment,,,"Belle is a fictional character who appears in Walt Disney Pictures' 30th animated feature film Beauty and the Beast. Originally voiced by American actress and singer Paige O'Hara, Belle is the non-conforming daughter of an eccentric inventor. Belle yearns to abandon her predictable village life in return for adventure. When her father Maurice is imprisoned by a cold-hearted beast, Belle offers him her own freedom in exchange for her father's, and eventually learns to love the Beast despite his unsightly outward appearance. Disney chairman Jeffrey Katzenberg commissioned Beauty and the Beast as an animated musical with a strong heroine and hired first-time screenwriter Linda Woolverton to write it. Basing her on the heroine of Jeanne-Marie Leprince de Beaumont's fairy tale ""Beauty and the Beast"", Woolverton adapted Belle into a stronger and less passive character for the film."
1412,713,/m/06xxq1,Suzuki Jimny,https://en.wikipedia.org/wiki/Suzuki_Jimny,Autos & Vehicles,,,The Suzuki Jimny is a line of off-road mini SUVs made by the Japanese automaker Suzuki produced since April 1970.
1394,712,/m/06kk62,Custom car,https://en.wikipedia.org/wiki/Custom_car,Autos & Vehicles,,,"A custom car is a passenger vehicle that has been substantially modified in either of the following two ways a custom car may be altered to improve its performance, often by altering or replacing the engine and transmission a custom car may be a personal ""styling"" statement, making the car look unlike any car as delivered from the factory. Although the two are related, custom cars are distinct from hot rods. The extent of this difference has been the subject of debate among customizers and rodders for decades. Additionally, a street rod can be considered a custom."
1368,710,/m/02s4nd,Ford GT,https://en.wikipedia.org/wiki/Ford_GT,Autos & Vehicles,,,The Ford GT is an American mid-engine two-seater sports car that was produced by Ford for the 2005 and 2006 model years. The designers drew inspiration from Ford's GT40 racing cars of the 1960s. A completely redesigned Ford GT is planned to enter production in 2016 as a 2017 model.
1423,710,/m/01fyrh,Downhill,https://en.wikipedia.org/wiki/Downhill,Sports,,,"Downhill is an alpine skiing discipline. Unlike the other alpine skiing events, slalom, giant slalom, super giant slalom, and combined, which emphasize turning and technique, downhill is more about speed. Speeds of up to 130 km/h are common in international competition. Athletes must have an aerodynamically efficient tuck position to minimize drag and increase speed. The term downhill skiing is also used as a synonym for alpine skiing, both for the FIS sport and the recreational activity."
1391,709,/m/030qmx,Audi A4,https://en.wikipedia.org/wiki/Audi_A4,Autos & Vehicles,,,"The Audi A4 is a line of compact executive cars produced since late 1994 by the German car manufacturer Audi, a subsidiary of the Volkswagen Group. The A4 has been built in five generations and is based on the Volkswagen Group B platform. The first generation A4 succeeded the Audi 80. The automaker's internal numbering treats the A4 as a continuation of the Audi 80 lineage, with the initial A4 designated as the B5-series, followed by the B6, B7, B8 and the B9. The B8 and B9 versions of the A4 are built on the Volkswagen Group MLB platform shared with many other Audi models and potentially one Porsche model within Volkswagen Group. The Audi A4 automobile layout consists of a longitudinal engine front-engine design, with transaxle-type transmissions mounted at the rear of the engine. The cars are front-wheel drive, or on some models, ""quattro"" all-wheel drive. The A4 is available as a sedan and station wagon. The second and third generations of the A4 also had a convertible version, but the B8 version of the convertible became a variant of the Audi A5 instead as Audi got back into the compact executive coupé segment."
1435,708,/m/0371pr,Toyota Corolla,https://en.wikipedia.org/wiki/Toyota_Corolla,Autos & Vehicles,,,"The Toyota Corolla is a line of subcompact and compact cars manufactured by Toyota. Introduced in 1966, the Corolla was the best-selling car worldwide by 1974 and has been one of the best-selling cars in the world since then. In 1997, the Corolla became the best selling nameplate in the world, surpassing the Volkswagen Beetle. Toyota reached the milestone of 40 million Corollas sold over eleven generations in July 2013. The series has undergone several major redesigns. The name Corolla is part of Toyota's naming tradition of using names derived from the Toyota Crown for sedans, with ""corolla"" Latin for ""small crown"". The Corolla has always been exclusive in Japan to Toyota Corolla Store locations, and manufactured in Japan with a twin, called the Toyota Sprinter until 2000. In Japan and much of the world, the hatchback companion since 2006 has been called the Toyota Auris. Prior to the Auris, Toyota used the Corolla name on the hatchback bodystyle in various international markets. Early models were mostly rear-wheel drive, while later models have been front-wheel drive. Four-wheel drive versions also exist."
1409,705,/m/01r8w,Cave,https://en.wikipedia.org/wiki/Cave,Travel,Reference,,"A cave is a hollow place in the ground, specifically a natural underground space large enough for a human to enter. Caves form naturally by the weathering of rock and often extend deep underground. The word cave can also refer to much smaller openings such as sea caves, rock shelters, and grottos. A cavern is a specific type of cave, naturally formed in soluble rock with the ability to grow speleothems. Speleology is the science of exploration and study of all aspects of caves and the cave environment. Visiting or exploring caves for recreation may be called caving, potholing, or spelunking."
1443,704,/m/02f9f_,Shower,https://en.wikipedia.org/wiki/Shower,Home & Garden,,,"A shower is a place in which a person bathes under a spray of typically warm or hot water. Indoors, there is a drain in the floor. Most showers have temperature, spray pressure and adjustable showerhead nozzle. The simplest showers have a swivelling nozzle aiming down on the user, while more complex showers have a showerhead connected to a hose that has a mounting bracket. This allows the showerer to spray the water at different parts of their body. A shower can be installed in a small shower stall or bathtub with a plastic shower curtain or door. Showering is common in Western culture due to the efficiency of using it compared to a bathtub. Its use in hygiene is therefore common practice. A shower uses less water on average than a bath: 80 litres for a shower compared to 150 litres for a bath."
1402,703,/m/0772h,Spaghetti,https://en.wikipedia.org/wiki/Spaghetti,Food & Drink,,,"Spaghetti is a long, thin, cylindrical, solid pasta. It is a staple food of traditional Italian cuisine. Like other pasta, spaghetti is made of milled wheat and water. Italian spaghetti is made from durum wheat semolina, but elsewhere it may be made with other kinds of flour. Originally spaghetti was notably long, but shorter lengths gained in popularity during the latter half of the 20th century and now spaghetti is most commonly available in 25–30 cm lengths. A variety of pasta dishes are based on it."
1425,701,/m/02cv4w,Garbage truck,https://en.wikipedia.org/wiki/Garbage_truck,Autos & Vehicles,Business & Industrial,,"Garbage truck or dustcart refers to a truck specially designed to collect municipal solid waste and haul the collected waste to a solid waste treatment facility such as a landfill. Other common names for this type of truck include trash truck in the United States, and rubbish truck, bin wagon, dustbin lorry, bin lorry or bin van elsewhere. Technical names include waste collection vehicle and refuse collection vehicle. These trucks are a common sight in most urban areas. Major U.S. manufacturers of garbage trucks include Mack and Autocar Trucks. Major manufacturers of garbage truck bodies include McNeilus, and Heil."
1415,698,/m/01k695,Fisherman,https://en.wikipedia.org/wiki/Fisherman,Business & Industrial,,,"A fisherman or fisher is someone who captures fish and other animals from a body of water, or gathers shellfish. Worldwide, there are about 38 million commercial and subsistence fishermen and fish farmers. The term can also be applied to recreational fishermen and may be used to describe both men and women. Fishing has existed as a means of obtaining food since the Mesolithic period."
1421,697,/m/03c4j,Gemstone,https://en.wikipedia.org/wiki/Gemstone,Shopping,,,"A gemstone is a piece of mineral crystal which, in cut and polished form, is used to make jewelry or other adornments. However, certain rocks or organic materials that are not minerals are also used for jewelry and are therefore often considered to be gemstones as well. Most gemstones are hard, but some soft minerals are used in jewelry because of their luster or other physical properties that have aesthetic value. Rarity is another characteristic that lends value to a gemstone. Apart from jewelry, from earliest antiquity engraved gems and hardstone carvings, such as cups, were major luxury art forms. A gem maker is called a lapidary or gemcutter; a diamond worker is a diamantaire. The carvings of Carl Fabergé are significant works in this tradition."
1426,693,/m/06jsbh,Forehand,https://en.wikipedia.org/wiki/Forehand,Sports,,,"The forehand in tennis and other racket sports such as table tennis, squash and badminton is a shot made by swinging the racket across one's body with the hand moving palm-first. In tennis, except in the context of the phrase forehand volley, the term refers to a type of groundstroke—a stroke in which the ball has bounced before it is struck. It contrasts with the backhand, the other type of groundstroke. For a right-handed player, the forehand is a stroke that begins on the right side of his body, continues across his body as contact is made with the ball, and ends on the left side of his body. It is considered the easiest shot to master, perhaps because it is the most natural stroke. Beginners and advanced players often have better forehands than any other shots and use it as a weapon. Most forehands are hit with topspin because it helps keep the ball from landing outside the court. On some occasions, such as an approach shot, a player can opt to hit with backspin, which can also be called a 'slice'. Players with great forehands often build their main strategy around it. They set up a point until they have a good chance of striking a powerful forehand to win the point."
1433,693,/m/01r4c6,Lowrider,https://en.wikipedia.org/wiki/Lowrider,Autos & Vehicles,,,"A lowrider is a class or style of customized vehicle. Distinct from a regular lowered vehicle, these uniquely-customized vehicles are generally individually painted with intricate, colorful designs, ridden on 13-inch wire-spoke wheels with whitewall tires, and fitted with hydraulic systems that allow the vehicle to be raised or lowered at the owner's command. Given these specific characteristics, it is important to note that while a lowrider is always a lowered car, a lowered car is not always a lowrider. The term is used to describe a class of vehicle, not simply the height from ground to chassis. The term lowrider can also refer to the driver of the car."
1420,691,/m/012tl7,Supercharger,https://en.wikipedia.org/wiki/Supercharger,Autos & Vehicles,,,"A supercharger is an air compressor that increases the pressure or density of air supplied to an internal combustion engine. This gives each intake cycle of the engine more oxygen, letting it burn more fuel and do more work, thus increasing power. Power for the supercharger can be provided mechanically by means of a belt, gear, shaft, or chain connected to the engine's crankshaft. When power is provided by a turbine powered by exhaust gas, a supercharger is known as a turbosupercharger – typically referred to simply as a turbocharger or just turbo. Common usage restricts the term supercharger to mechanically driven units."
1452,690,/m/0dr47,Mexican Creole hairless pig,https://en.wikipedia.org/wiki/Mexican_Creole_hairless_pig,Pets & Animals,Science,,The Mexican Creole hairless pig is a unique genotype that is believed to have been introduced to Mexico during the Spanish conquest. The genotype is being conserved by researchers of UNAM at the Faculty of veterinary medicine and animal husbandry.
1436,685,/m/02f6d7,Ford Fiesta,https://en.wikipedia.org/wiki/Ford_Fiesta,Autos & Vehicles,,,"The Ford Fiesta is a supermini marketed by Ford since 1976 over seven generations and manufactured globally, including in Europe, Brazil, Argentina, Mexico, China, India, Taiwan, Thailand, and South Africa. In 2010, the sixth generation Fiesta was introduced worldwide, making it the first Fiesta model to be sold in North America since the Fiesta Mark I was discontinued at the end of 1980. Ford has sold over 16 million Fiesta's since 1976, making it one of the best selling Ford marques behind the Escort and the F-Series."
1430,682,/m/0htp,Astronaut,https://en.wikipedia.org/wiki/Astronaut,Business & Industrial,Science,,"An astronaut or cosmonaut is a person trained by a human spaceflight program to command, pilot, or serve as a crew member of a spacecraft. Although generally reserved for professional space travelers, the terms are sometimes applied to anyone who travels into space, including scientists, politicians, journalists, and tourists. Starting in the 1950s up to 2002, astronauts were sponsored and trained exclusively by governments, either by the military or by civilian space agencies. With the suborbital flight of the privately funded SpaceShipOne in 2004, a new category of astronaut was created: the commercial astronaut."
1408,680,/m/0dffp,Router (woodworking),https://en.wikipedia.org/wiki/Router_(woodworking),Home & Garden,,,"A router is a tool used to rout out an area in the face of a relatively hard workpiece, typically of wood or plastic. The main application of routers is in woodworking, especially cabinetry. The router is most commonly used as a plunging tool and also inverted in a router table. The hand tool form of router is the original form. It is a specialized type of hand plane with a broad base and a narrow blade projecting well beyond its base plate. Today the power tool form of router, with an electric-motor-driven spindle, is the more common form, and the hand tool is now often called a router plane. Although the hand tool has a few advantages over the power tool and retains favour with some workers, it has been mostly replaced by the modern spindle router, which was designed for the same work. Some workers consider it to be the single most versatile woodworking power tool. Becoming more popular is the use of a CNC wood router, which implements the advantages of CNC. Related to the router is a smaller, lighter version designed specifically for trimming laminates. It can be used for smaller general routing work."
1458,680,/m/0dnnl,Bowling (cricket),https://en.wikipedia.org/wiki/Bowling_(cricket),Sports,,,"In the sport of cricket bowling is the action of propelling the ball toward the wicket defended by a batsman. A player skilled at bowling is called a bowler; a bowler who is also a competent batsman is known as an all-rounder. Bowling the ball is distinguished from throwing the ball by a strictly specified biomechanical definition which restricts the angle of extension of the elbow. A single act of bowling the ball towards the batsman is called a ball or a delivery. Bowlers bowl deliveries in sets of six, called an over. Once a bowler has bowled their over, one of their team mates will bowl an over from the other end of the pitch. The Laws of Cricket govern how a ball must be bowled. If a ball is bowled illegally, an umpire will rule it a no ball. If a ball is bowled too wide of the striker for the batsman to be able to play at it with a proper cricket shot, the bowler's end umpire will rule it a wide."
1429,679,/m/0h5wtp0,,,Autos & Vehicles,,,
